,id,order_id,line_number,quantity,unit_price_order_items,discount_amount,tax_amount,sku,product_name,brand,unit_price,unit_cost,active_from,active_to,created_at_x,category_name,quantity_on_hand,last_updated_at,warehouse_name,city,province,country_code,order_status,order_date,currency_orders,shipping_amount,order_subtotal,order_discount,order_tax,order_total,created_at_y,payment_method,amount,currency_payments,payment_status,paid_at,carrier,service_level,shipped_at,delivered_at,shipping_cost,tracking_number,first_name,last_name,email,phone,gender,birth_date,created_at_customers,marketing_opt_in,address_type_billing,street_billing,city_billing,province_billing,country_code_billing,postal_code_billing,created_at_billing,is_primary_billing,address_type_shipping,street_shipping,city_shipping,province_shipping,country_code_shipping,postal_code_shipping,created_at_shipping,is_primary_shipping,channel_name_orders,description_orders,utm_source_order_marketing,utm_medium_order_marketing,utm_campaign_order_marketing,utm_content_order_marketing,utm_term_order_marketing,channel_name,description,campaign_name_campaigns,utm_source_campaigns,utm_medium_campaigns,utm_campaign_campaigns,start_date_campaigns,end_date_campaigns,budget_ars_campaigns
1216,1217,100222,4,2,121085.91,16952.03,47296.16,SKU-00029,Río Gorras 029,Río,121085.91,69904.99,2025-02-19,,2025-02-19 06:55:31,Gorras,7,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-06-30 10:38:08,ARS,0.0,861389.45,59438.64,168409.67,970360.48,2025-06-30 10:38:08,bank_transfer,970360.48,ARS,captured,2025-07-02 20:38:08,Correo Argentino,Express,2025-07-01 10:38:08,2025-07-04 10:38:08,0.0,RJ3188866022,Mía,Benítez,mia.benitez@example.com,+54 9 1078-9904-652,M,1995-10-07,2024-07-19 20:04:58,True,billing,Av. Corrientes 6600,Neuquén,Chubut,AR,6961.0,2024-07-19 20:04:58,True,shipping,Lavalle 3758,Mendoza,Córdoba,AR,5767,2024-07-19 20:04:58,True,App,Aplicación móvil,google,organic,seo,brand,mochilas,App,Aplicación móvil,,,,,,,
1217,1218,100222,4,2,121085.91,16952.03,47296.16,SKU-00029,Río Gorras 029,Río,121085.91,69904.99,2025-02-19,,2025-02-19 06:55:31,Gorras,15,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-06-30 10:38:08,ARS,0.0,861389.45,59438.64,168409.67,970360.48,2025-06-30 10:38:08,bank_transfer,970360.48,ARS,captured,2025-07-02 20:38:08,Correo Argentino,Express,2025-07-01 10:38:08,2025-07-04 10:38:08,0.0,RJ3188866022,Mía,Benítez,mia.benitez@example.com,+54 9 1078-9904-652,M,1995-10-07,2024-07-19 20:04:58,True,billing,Av. Corrientes 6600,Neuquén,Chubut,AR,6961.0,2024-07-19 20:04:58,True,shipping,Lavalle 3758,Mendoza,Córdoba,AR,5767,2024-07-19 20:04:58,True,App,Aplicación móvil,google,organic,seo,brand,mochilas,App,Aplicación móvil,,,,,,,
1218,1219,100223,1,2,12859.59,1800.34,5022.96,SKU-00114,Lago Wearables 114,Lago,12859.59,8739.51,2025-06-09,,2025-06-09 18:08:58,Wearables,106,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,paid,2025-07-11 14:58:20,ARS,0.0,630644.09,11944.95,129926.82,748625.96,2025-07-11 14:58:20,debit_card,748625.96,ARS,captured,2025-07-13 06:58:20,,,,,,,Mía,Torres,mia.torres.1@example.com,+54 9 1433-8891-652,F,2003-11-21,2025-03-31 11:16:27,False,billing,Guemes 2333,Buenos Aires,Buenos Aires,AR,6634.0,2025-03-31 11:16:27,True,shipping,Reconquista 6853,Rosario,Neuquén,AR,5256,2025-03-31 11:16:27,True,Marketplace,Marketplace externo,google,cpc,invierno_2025,remarketing,zapatillas,Marketplace,Marketplace externo,Invierno 2025 Performance - Marketplace,google,cpc,invierno_2025,2025-06-10,2025-07-02,1014452.87
1219,1220,100223,1,2,12859.59,1800.34,5022.96,SKU-00114,Lago Wearables 114,Lago,12859.59,8739.51,2025-06-09,,2025-06-09 18:08:58,Wearables,69,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,paid,2025-07-11 14:58:20,ARS,0.0,630644.09,11944.95,129926.82,748625.96,2025-07-11 14:58:20,debit_card,748625.96,ARS,captured,2025-07-13 06:58:20,,,,,,,Mía,Torres,mia.torres.1@example.com,+54 9 1433-8891-652,F,2003-11-21,2025-03-31 11:16:27,False,billing,Guemes 2333,Buenos Aires,Buenos Aires,AR,6634.0,2025-03-31 11:16:27,True,shipping,Reconquista 6853,Rosario,Neuquén,AR,5256,2025-03-31 11:16:27,True,Marketplace,Marketplace externo,google,cpc,invierno_2025,remarketing,zapatillas,Marketplace,Marketplace externo,Invierno 2025 Performance - Marketplace,google,cpc,invierno_2025,2025-06-10,2025-07-02,1014452.87
1220,1221,100223,2,1,71186.96,3559.35,14201.8,SKU-00067,Pampa Zapatillas 067,Pampa,71186.96,53415.43,2025-06-20,2025-08-13,2025-06-20 19:20:16,Zapatillas,171,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,paid,2025-07-11 14:58:20,ARS,0.0,630644.09,11944.95,129926.82,748625.96,2025-07-11 14:58:20,debit_card,748625.96,ARS,captured,2025-07-13 06:58:20,,,,,,,Mía,Torres,mia.torres.1@example.com,+54 9 1433-8891-652,F,2003-11-21,2025-03-31 11:16:27,False,billing,Guemes 2333,Buenos Aires,Buenos Aires,AR,6634.0,2025-03-31 11:16:27,True,shipping,Reconquista 6853,Rosario,Neuquén,AR,5256,2025-03-31 11:16:27,True,Marketplace,Marketplace externo,google,cpc,invierno_2025,remarketing,zapatillas,Marketplace,Marketplace externo,Invierno 2025 Performance - Marketplace,google,cpc,invierno_2025,2025-06-10,2025-07-02,1014452.87
1221,1222,100223,2,1,71186.96,3559.35,14201.8,SKU-00067,Pampa Zapatillas 067,Pampa,71186.96,53415.43,2025-06-20,2025-08-13,2025-06-20 19:20:16,Zapatillas,31,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,paid,2025-07-11 14:58:20,ARS,0.0,630644.09,11944.95,129926.82,748625.96,2025-07-11 14:58:20,debit_card,748625.96,ARS,captured,2025-07-13 06:58:20,,,,,,,Mía,Torres,mia.torres.1@example.com,+54 9 1433-8891-652,F,2003-11-21,2025-03-31 11:16:27,False,billing,Guemes 2333,Buenos Aires,Buenos Aires,AR,6634.0,2025-03-31 11:16:27,True,shipping,Reconquista 6853,Rosario,Neuquén,AR,5256,2025-03-31 11:16:27,True,Marketplace,Marketplace externo,google,cpc,invierno_2025,remarketing,zapatillas,Marketplace,Marketplace externo,Invierno 2025 Performance - Marketplace,google,cpc,invierno_2025,2025-06-10,2025-07-02,1014452.87
1222,1223,100223,3,3,109754.35,6585.26,67762.34,SKU-00125,Andina Wearables 125,Andina,109754.35,71614.13,2025-06-17,,2025-06-17 05:37:12,Wearables,1,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,paid,2025-07-11 14:58:20,ARS,0.0,630644.09,11944.95,129926.82,748625.96,2025-07-11 14:58:20,debit_card,748625.96,ARS,captured,2025-07-13 06:58:20,,,,,,,Mía,Torres,mia.torres.1@example.com,+54 9 1433-8891-652,F,2003-11-21,2025-03-31 11:16:27,False,billing,Guemes 2333,Buenos Aires,Buenos Aires,AR,6634.0,2025-03-31 11:16:27,True,shipping,Reconquista 6853,Rosario,Neuquén,AR,5256,2025-03-31 11:16:27,True,Marketplace,Marketplace externo,google,cpc,invierno_2025,remarketing,zapatillas,Marketplace,Marketplace externo,Invierno 2025 Performance - Marketplace,google,cpc,invierno_2025,2025-06-10,2025-07-02,1014452.87
1223,1224,100223,3,3,109754.35,6585.26,67762.34,SKU-00125,Andina Wearables 125,Andina,109754.35,71614.13,2025-06-17,,2025-06-17 05:37:12,Wearables,52,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,paid,2025-07-11 14:58:20,ARS,0.0,630644.09,11944.95,129926.82,748625.96,2025-07-11 14:58:20,debit_card,748625.96,ARS,captured,2025-07-13 06:58:20,,,,,,,Mía,Torres,mia.torres.1@example.com,+54 9 1433-8891-652,F,2003-11-21,2025-03-31 11:16:27,False,billing,Guemes 2333,Buenos Aires,Buenos Aires,AR,6634.0,2025-03-31 11:16:27,True,shipping,Reconquista 6853,Rosario,Neuquén,AR,5256,2025-03-31 11:16:27,True,Marketplace,Marketplace externo,google,cpc,invierno_2025,remarketing,zapatillas,Marketplace,Marketplace externo,Invierno 2025 Performance - Marketplace,google,cpc,invierno_2025,2025-06-10,2025-07-02,1014452.87
1224,1225,100223,4,3,68158.3,0.0,42939.73,SKU-00087,Cordillera Wearables 087,Cordillera,68158.3,49943.44,2025-03-10,2025-04-16,2025-03-10 11:44:05,Wearables,168,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,paid,2025-07-11 14:58:20,ARS,0.0,630644.09,11944.95,129926.82,748625.96,2025-07-11 14:58:20,debit_card,748625.96,ARS,captured,2025-07-13 06:58:20,,,,,,,Mía,Torres,mia.torres.1@example.com,+54 9 1433-8891-652,F,2003-11-21,2025-03-31 11:16:27,False,billing,Guemes 2333,Buenos Aires,Buenos Aires,AR,6634.0,2025-03-31 11:16:27,True,shipping,Reconquista 6853,Rosario,Neuquén,AR,5256,2025-03-31 11:16:27,True,Marketplace,Marketplace externo,google,cpc,invierno_2025,remarketing,zapatillas,Marketplace,Marketplace externo,Invierno 2025 Performance - Marketplace,google,cpc,invierno_2025,2025-06-10,2025-07-02,1014452.87
1225,1226,100223,4,3,68158.3,0.0,42939.73,SKU-00087,Cordillera Wearables 087,Cordillera,68158.3,49943.44,2025-03-10,2025-04-16,2025-03-10 11:44:05,Wearables,177,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,paid,2025-07-11 14:58:20,ARS,0.0,630644.09,11944.95,129926.82,748625.96,2025-07-11 14:58:20,debit_card,748625.96,ARS,captured,2025-07-13 06:58:20,,,,,,,Mía,Torres,mia.torres.1@example.com,+54 9 1433-8891-652,F,2003-11-21,2025-03-31 11:16:27,False,billing,Guemes 2333,Buenos Aires,Buenos Aires,AR,6634.0,2025-03-31 11:16:27,True,shipping,Reconquista 6853,Rosario,Neuquén,AR,5256,2025-03-31 11:16:27,True,Marketplace,Marketplace externo,google,cpc,invierno_2025,remarketing,zapatillas,Marketplace,Marketplace externo,Invierno 2025 Performance - Marketplace,google,cpc,invierno_2025,2025-06-10,2025-07-02,1014452.87
1226,1227,100224,1,3,32535.19,9760.56,18447.45,SKU-00034,Sur Wearables 034,Sur,32535.19,19665.09,2025-01-15,,2025-01-15 21:05:14,Wearables,18,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-08-18 22:14:12,ARS,0.0,278428.02,25545.88,53105.25,305987.39,2025-08-18 22:14:12,gift_card,305987.39,ARS,captured,2025-08-20 17:14:12,OCA,Estándar,2025-08-19 22:14:12,2025-08-21 22:14:12,0.0,JF1582893279,Thiago,Sosa,thiago.sosa@example.com,+54 9 2572-4924-629,X,1994-04-09,2024-08-10 15:22:23,False,billing,Av. Belgrano 4844,Mar del Plata,CABA,AR,2808.0,2024-08-10 15:22:23,True,shipping,Mitre 8815,Rosario,Mendoza,AR,5404,2024-08-10 15:22:23,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
1227,1228,100224,1,3,32535.19,9760.56,18447.45,SKU-00034,Sur Wearables 034,Sur,32535.19,19665.09,2025-01-15,,2025-01-15 21:05:14,Wearables,20,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-08-18 22:14:12,ARS,0.0,278428.02,25545.88,53105.25,305987.39,2025-08-18 22:14:12,gift_card,305987.39,ARS,captured,2025-08-20 17:14:12,OCA,Estándar,2025-08-19 22:14:12,2025-08-21 22:14:12,0.0,JF1582893279,Thiago,Sosa,thiago.sosa@example.com,+54 9 2572-4924-629,X,1994-04-09,2024-08-10 15:22:23,False,billing,Av. Belgrano 4844,Mar del Plata,CABA,AR,2808.0,2024-08-10 15:22:23,True,shipping,Mitre 8815,Rosario,Mendoza,AR,5404,2024-08-10 15:22:23,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
1228,1229,100224,2,3,16426.03,0.0,10348.4,SKU-00006,Lago Remeras 006,Lago,16426.03,10238.25,2025-06-10,2025-08-11,2025-06-10 22:31:10,Remeras,0,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-08-18 22:14:12,ARS,0.0,278428.02,25545.88,53105.25,305987.39,2025-08-18 22:14:12,gift_card,305987.39,ARS,captured,2025-08-20 17:14:12,OCA,Estándar,2025-08-19 22:14:12,2025-08-21 22:14:12,0.0,JF1582893279,Thiago,Sosa,thiago.sosa@example.com,+54 9 2572-4924-629,X,1994-04-09,2024-08-10 15:22:23,False,billing,Av. Belgrano 4844,Mar del Plata,CABA,AR,2808.0,2024-08-10 15:22:23,True,shipping,Mitre 8815,Rosario,Mendoza,AR,5404,2024-08-10 15:22:23,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
1229,1230,100224,2,3,16426.03,0.0,10348.4,SKU-00006,Lago Remeras 006,Lago,16426.03,10238.25,2025-06-10,2025-08-11,2025-06-10 22:31:10,Remeras,70,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-08-18 22:14:12,ARS,0.0,278428.02,25545.88,53105.25,305987.39,2025-08-18 22:14:12,gift_card,305987.39,ARS,captured,2025-08-20 17:14:12,OCA,Estándar,2025-08-19 22:14:12,2025-08-21 22:14:12,0.0,JF1582893279,Thiago,Sosa,thiago.sosa@example.com,+54 9 2572-4924-629,X,1994-04-09,2024-08-10 15:22:23,False,billing,Av. Belgrano 4844,Mar del Plata,CABA,AR,2808.0,2024-08-10 15:22:23,True,shipping,Mitre 8815,Rosario,Mendoza,AR,5404,2024-08-10 15:22:23,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
1230,1231,100224,3,1,131544.36,15785.32,24309.4,SKU-00098,Pampa Wearables 098,Pampa,131544.36,91228.13,2025-05-01,,2025-05-01 17:25:46,Wearables,23,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-08-18 22:14:12,ARS,0.0,278428.02,25545.88,53105.25,305987.39,2025-08-18 22:14:12,gift_card,305987.39,ARS,captured,2025-08-20 17:14:12,OCA,Estándar,2025-08-19 22:14:12,2025-08-21 22:14:12,0.0,JF1582893279,Thiago,Sosa,thiago.sosa@example.com,+54 9 2572-4924-629,X,1994-04-09,2024-08-10 15:22:23,False,billing,Av. Belgrano 4844,Mar del Plata,CABA,AR,2808.0,2024-08-10 15:22:23,True,shipping,Mitre 8815,Rosario,Mendoza,AR,5404,2024-08-10 15:22:23,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
1231,1232,100224,3,1,131544.36,15785.32,24309.4,SKU-00098,Pampa Wearables 098,Pampa,131544.36,91228.13,2025-05-01,,2025-05-01 17:25:46,Wearables,191,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-08-18 22:14:12,ARS,0.0,278428.02,25545.88,53105.25,305987.39,2025-08-18 22:14:12,gift_card,305987.39,ARS,captured,2025-08-20 17:14:12,OCA,Estándar,2025-08-19 22:14:12,2025-08-21 22:14:12,0.0,JF1582893279,Thiago,Sosa,thiago.sosa@example.com,+54 9 2572-4924-629,X,1994-04-09,2024-08-10 15:22:23,False,billing,Av. Belgrano 4844,Mar del Plata,CABA,AR,2808.0,2024-08-10 15:22:23,True,shipping,Mitre 8815,Rosario,Mendoza,AR,5404,2024-08-10 15:22:23,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
1232,1233,100225,1,1,126062.08,2521.24,25943.58,SKU-00078,Estilo Gorras 078,Estilo,126062.08,84156.11,2025-07-11,,2025-07-11 19:38:22,Gorras,89,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-06-06 05:42:51,ARS,0.0,457846.04,37362.84,88301.47,508784.67,2025-06-06 05:42:51,mercado_pago,303342.66,ARS,captured,2025-06-08 09:42:51,OCA,Express,2025-06-07 05:42:51,2025-06-13 05:42:51,0.0,AT5905388747,Tomás,Sosa,tomas.sosa@example.com,+54 9 2310-5631-405,X,1976-01-17,2025-06-05 13:37:31,True,billing,Av. Belgrano 8575,Córdoba,Mendoza,AR,4937.0,2025-06-05 13:37:31,True,shipping,Calle San Martín 5427,Mendoza,CABA,AR,5536,2025-06-05 13:37:31,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,promo,,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
1233,1234,100225,1,1,126062.08,2521.24,25943.58,SKU-00078,Estilo Gorras 078,Estilo,126062.08,84156.11,2025-07-11,,2025-07-11 19:38:22,Gorras,89,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-06-06 05:42:51,ARS,0.0,457846.04,37362.84,88301.47,508784.67,2025-06-06 05:42:51,credit_card,205442.01,ARS,captured,2025-06-08 10:26:51,OCA,Express,2025-06-07 05:42:51,2025-06-13 05:42:51,0.0,AT5905388747,Tomás,Sosa,tomas.sosa@example.com,+54 9 2310-5631-405,X,1976-01-17,2025-06-05 13:37:31,True,billing,Av. Belgrano 8575,Córdoba,Mendoza,AR,4937.0,2025-06-05 13:37:31,True,shipping,Calle San Martín 5427,Mendoza,CABA,AR,5536,2025-06-05 13:37:31,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,promo,,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
1234,1235,100225,1,1,126062.08,2521.24,25943.58,SKU-00078,Estilo Gorras 078,Estilo,126062.08,84156.11,2025-07-11,,2025-07-11 19:38:22,Gorras,142,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-06-06 05:42:51,ARS,0.0,457846.04,37362.84,88301.47,508784.67,2025-06-06 05:42:51,mercado_pago,303342.66,ARS,captured,2025-06-08 09:42:51,OCA,Express,2025-06-07 05:42:51,2025-06-13 05:42:51,0.0,AT5905388747,Tomás,Sosa,tomas.sosa@example.com,+54 9 2310-5631-405,X,1976-01-17,2025-06-05 13:37:31,True,billing,Av. Belgrano 8575,Córdoba,Mendoza,AR,4937.0,2025-06-05 13:37:31,True,shipping,Calle San Martín 5427,Mendoza,CABA,AR,5536,2025-06-05 13:37:31,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,promo,,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
1235,1236,100225,1,1,126062.08,2521.24,25943.58,SKU-00078,Estilo Gorras 078,Estilo,126062.08,84156.11,2025-07-11,,2025-07-11 19:38:22,Gorras,142,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-06-06 05:42:51,ARS,0.0,457846.04,37362.84,88301.47,508784.67,2025-06-06 05:42:51,credit_card,205442.01,ARS,captured,2025-06-08 10:26:51,OCA,Express,2025-06-07 05:42:51,2025-06-13 05:42:51,0.0,AT5905388747,Tomás,Sosa,tomas.sosa@example.com,+54 9 2310-5631-405,X,1976-01-17,2025-06-05 13:37:31,True,billing,Av. Belgrano 8575,Córdoba,Mendoza,AR,4937.0,2025-06-05 13:37:31,True,shipping,Calle San Martín 5427,Mendoza,CABA,AR,5536,2025-06-05 13:37:31,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,promo,,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
1236,1237,100225,2,1,71035.34,3551.77,14171.55,SKU-00064,Pampa Wearables 064,Pampa,71035.34,54806.2,2025-05-28,,2025-05-28 07:04:45,Wearables,142,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-06-06 05:42:51,ARS,0.0,457846.04,37362.84,88301.47,508784.67,2025-06-06 05:42:51,mercado_pago,303342.66,ARS,captured,2025-06-08 09:42:51,OCA,Express,2025-06-07 05:42:51,2025-06-13 05:42:51,0.0,AT5905388747,Tomás,Sosa,tomas.sosa@example.com,+54 9 2310-5631-405,X,1976-01-17,2025-06-05 13:37:31,True,billing,Av. Belgrano 8575,Córdoba,Mendoza,AR,4937.0,2025-06-05 13:37:31,True,shipping,Calle San Martín 5427,Mendoza,CABA,AR,5536,2025-06-05 13:37:31,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,promo,,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
1237,1238,100225,2,1,71035.34,3551.77,14171.55,SKU-00064,Pampa Wearables 064,Pampa,71035.34,54806.2,2025-05-28,,2025-05-28 07:04:45,Wearables,142,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-06-06 05:42:51,ARS,0.0,457846.04,37362.84,88301.47,508784.67,2025-06-06 05:42:51,credit_card,205442.01,ARS,captured,2025-06-08 10:26:51,OCA,Express,2025-06-07 05:42:51,2025-06-13 05:42:51,0.0,AT5905388747,Tomás,Sosa,tomas.sosa@example.com,+54 9 2310-5631-405,X,1976-01-17,2025-06-05 13:37:31,True,billing,Av. Belgrano 8575,Córdoba,Mendoza,AR,4937.0,2025-06-05 13:37:31,True,shipping,Calle San Martín 5427,Mendoza,CABA,AR,5536,2025-06-05 13:37:31,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,promo,,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
1238,1239,100225,2,1,71035.34,3551.77,14171.55,SKU-00064,Pampa Wearables 064,Pampa,71035.34,54806.2,2025-05-28,,2025-05-28 07:04:45,Wearables,15,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-06-06 05:42:51,ARS,0.0,457846.04,37362.84,88301.47,508784.67,2025-06-06 05:42:51,mercado_pago,303342.66,ARS,captured,2025-06-08 09:42:51,OCA,Express,2025-06-07 05:42:51,2025-06-13 05:42:51,0.0,AT5905388747,Tomás,Sosa,tomas.sosa@example.com,+54 9 2310-5631-405,X,1976-01-17,2025-06-05 13:37:31,True,billing,Av. Belgrano 8575,Córdoba,Mendoza,AR,4937.0,2025-06-05 13:37:31,True,shipping,Calle San Martín 5427,Mendoza,CABA,AR,5536,2025-06-05 13:37:31,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,promo,,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
1239,1240,100225,2,1,71035.34,3551.77,14171.55,SKU-00064,Pampa Wearables 064,Pampa,71035.34,54806.2,2025-05-28,,2025-05-28 07:04:45,Wearables,15,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-06-06 05:42:51,ARS,0.0,457846.04,37362.84,88301.47,508784.67,2025-06-06 05:42:51,credit_card,205442.01,ARS,captured,2025-06-08 10:26:51,OCA,Express,2025-06-07 05:42:51,2025-06-13 05:42:51,0.0,AT5905388747,Tomás,Sosa,tomas.sosa@example.com,+54 9 2310-5631-405,X,1976-01-17,2025-06-05 13:37:31,True,billing,Av. Belgrano 8575,Córdoba,Mendoza,AR,4937.0,2025-06-05 13:37:31,True,shipping,Calle San Martín 5427,Mendoza,CABA,AR,5536,2025-06-05 13:37:31,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,promo,,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
1240,1241,100225,3,2,130374.31,31289.83,48186.34,SKU-00032,Norte Wearables 032,Norte,130374.31,101119.71,2025-02-12,,2025-02-12 13:47:52,Wearables,27,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-06-06 05:42:51,ARS,0.0,457846.04,37362.84,88301.47,508784.67,2025-06-06 05:42:51,mercado_pago,303342.66,ARS,captured,2025-06-08 09:42:51,OCA,Express,2025-06-07 05:42:51,2025-06-13 05:42:51,0.0,AT5905388747,Tomás,Sosa,tomas.sosa@example.com,+54 9 2310-5631-405,X,1976-01-17,2025-06-05 13:37:31,True,billing,Av. Belgrano 8575,Córdoba,Mendoza,AR,4937.0,2025-06-05 13:37:31,True,shipping,Calle San Martín 5427,Mendoza,CABA,AR,5536,2025-06-05 13:37:31,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,promo,,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
1241,1242,100225,3,2,130374.31,31289.83,48186.34,SKU-00032,Norte Wearables 032,Norte,130374.31,101119.71,2025-02-12,,2025-02-12 13:47:52,Wearables,27,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-06-06 05:42:51,ARS,0.0,457846.04,37362.84,88301.47,508784.67,2025-06-06 05:42:51,credit_card,205442.01,ARS,captured,2025-06-08 10:26:51,OCA,Express,2025-06-07 05:42:51,2025-06-13 05:42:51,0.0,AT5905388747,Tomás,Sosa,tomas.sosa@example.com,+54 9 2310-5631-405,X,1976-01-17,2025-06-05 13:37:31,True,billing,Av. Belgrano 8575,Córdoba,Mendoza,AR,4937.0,2025-06-05 13:37:31,True,shipping,Calle San Martín 5427,Mendoza,CABA,AR,5536,2025-06-05 13:37:31,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,promo,,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
